DATE,TIME,AG-PV P3/Irr (W/m2),AG-PV P3/T (oC),AO-TI P1/RH (%),AO-TI P1/T (oC),AO-TI P2/RH (%),AO-TI P2/T (oC),AO-SS P1/RH (%),AO-SS P1/T (oC),AO-SS P2/RH (%),AO-SS P2/T (oC),AG-PV P1/Irr (W/m2),AG-PV P1/T (oC),AG-PV P2/Irr (W/m2),AG-PV P2/T (oC),AG-TI P1/RH (%),AG-TI P1/T (oC),AG-TI P2/RH (%),AG-TI P2/T (oC),AG-SS P1/RH (%),AG-SS P1/T (oC),AG-SS P2/RH (%),AG-SS P2/T (oC),PO-PV/Irr (W/m2),PO-PV/T (oC),AG-TI P3/RH (%),AG-TI P3/T (oC),AO-TI P3/RH (%),AO-TI P3/T (oC),AG-SS P3/RH (%),AG-SS P3/T (oC),AO-SS P3/RH (%),AO-SS P3/T (oC),WS/RH (%),WS/T (oC),WS/P (mm)
10/10/2024,2:35:00 AM,0.0,,,,0.0,0.0,21.18,26.88,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.76,27.33,89.3,24.5,
10/10/2024,2:40:00 AM,0.0,,,,0.0,0.0,21.18,26.83,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.76,27.3,89.1,24.6,
10/10/2024,2:45:00 AM,0.0,,,,0.0,0.0,21.18,26.83,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.76,27.3,88.5,24.6,
10/10/2024,2:50:00 AM,0.0,,,,0.0,0.0,21.18,26.81,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.7,27.28,87.7,24.6,
10/10/2024,2:55:00 AM,0.0,,,,0.0,0.0,21.18,26.78,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.7,27.25,87.2,24.6,
10/10/2024,3:00:00 AM,0.0,,,,0.0,0.0,21.18,26.78,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.63,27.18,86.5,24.6,
10/10/2024,3:05:00 AM,0.0,,,,0.0,0.0,21.18,26.73,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.63,27.15,86.3,24.6,
10/10/2024,3:10:00 AM,0.0,,,,0.0,0.0,21.18,26.71,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.7,27.1,86.0,24.7,
10/10/2024,3:15:00 AM,0.0,,,,0.0,0.0,21.18,26.69,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.63,27.08,85.3,24.7,
10/10/2024,3:20:00 AM,0.0,,,,0.0,0.0,21.18,26.66,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.7,27.05,85.5,24.6,
10/10/2024,3:25:00 AM,0.0,,,,0.0,0.0,21.18,26.64,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.63,27.01,85.2,24.6,
10/10/2024,3:30:00 AM,0.0,,,,0.0,0.0,21.18,26.64,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.7,26.98,85.6,24.5,
10/10/2024,3:35:00 AM,0.0,,,,0.0,0.0,21.18,26.61,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.63,26.96,85.6,24.5,
10/10/2024,3:40:00 AM,0.0,,,,0.0,0.0,21.18,26.59,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.63,26.93,86.0,24.4,
10/10/2024,3:45:00 AM,0.0,,,,0.0,0.0,21.18,26.56,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,27.63,26.91,86.4,24.4,
